time_s,u1_m,u2_m,u3_m,drift1_m,drift2_m,drift3_m,V1_kN,V2_kN,V3_kN,Vbase_kN,Mb_kNm
5.769999999999999574e+00,8.941964009084594133e-04,-6.515894611619907004e-03,-2.616206833159701386e-02,8.941964009084594133e-04,-7.410091012528366092e-03,-1.964617371997710860e-02,5.722856965814139940e+00,-4.742458248018154165e+01,-6.286775590392674928e+01,5.722856965814139940e+00,-3.137084442548824654e+02
5.780000000000000249e+00,5.872258195391863271e-04,-6.196169223619877459e-03,-2.428930263353608343e-02,5.872258195391863271e-04,-6.783395043159064219e-03,-1.809313340991620597e-02,3.758245245050792605e+00,-4.341372827621800923e+01,-5.789802691173186133e+01,3.758245245050792605e+00,-2.926605298286972356e+02
5.790000000000000036e+00,1.050055425013063712e-04,-5.927110103527312782e-03,-2.201529054706418895e-02,1.050055425013063712e-04,-6.032115646028618841e-03,-1.608818044353687443e-02,6.720354720083607791e-01,-3.860554013458315836e+01,-5.148217741931799907e+01,6.720354720083607791e-01,-2.682470462456784048e+02
5.799999999999999822e+00,-5.176223974691088669e-04,-5.704259586798143648e-03,-1.939599710726692960e-02,-5.176223974691088669e-04,-5.186637189329035107e-03,-1.369173752046878509e-02,-3.312783343802296887e+00,-3.319447801170582579e+01,-4.381356006550011273e+01,-3.312783343802296887e+00,-2.409624642630246854e+02
5.809999999999999609e+00,-1.240207806057269007e-03,-5.519753221075885535e-03,-1.649564157610048168e-02,-1.240207806057269007e-03,-4.279545415018616746e-03,-1.097588835502459614e-02,-7.937329958766521365e+00,-2.738909065611914784e+01,-3.512284273607870944e+01,-7.937329958766521365e+00,-2.113477900528931457e+02
5.820000000000000284e+00,-2.018867851345847262e-03,-5.362346196739773384e-03,-1.338482661820681631e-02,-2.018867851345847262e-03,-3.343478345393926122e-03,-8.022480421467043793e-03,-1.292075424861342192e+01,-2.139826141052112618e+01,-2.567193734869454147e+01,-1.292075424861342192e+01,-1.799728590234872740e+02
5.830000000000000071e+00,-2.810543611407416865e-03,-5.219713751023122121e-03,-1.014054648608323471e-02,-2.810543611407416865e-03,-2.409170139615705256e-03,-4.920832735060112588e-03,-1.798747911300746694e+01,-1.541868889354051397e+01,-1.574666475219236084e+01,-1.798747911300746694e+01,-1.474584982762210359e+02
5.839999999999999858e+00,-3.577612180773174621e-03,-5.081516931530879674e-03,-6.846594560289036638e-03,-3.577612180773174621e-03,-1.503904750757705053e-03,-1.765077628758156963e-03,-2.289671795694831857e+01,-9.624990404849311787e+00,-5.648248412026102727e+00,-2.289671795694831857e+01,-1.145098703214711975e+02
5.849999999999999645e+00,-4.288054245336311507e-03,-4.938558400302062341e-03,-3.589757275936778045e-03,-4.288054245336311507e-03,-6.505041549657508346e-04,1.348801124365284296e-03,-2.744354717015239231e+01,-4.163226591780805563e+00,4.316163597968909471e+00,-2.744354717015239231e+01,-8.187183049189286521e+01
5.860000000000000320e+00,-4.911893060272635482e-03,-4.778703734163781448e-03,-4.525648718822500717e-04,-4.911893060272635482e-03,1.331893261088540337e-04,4.326138862281531106e-03,-3.143611558574486864e+01,8.524116870966658155e-01,1.384364435930089954e+01,-3.143611558574486864e+01,-5.022017861804192762e+01
5.870000000000000107e+00,-5.419578770016525784e-03,-4.585122104275640709e-03,2.491726802565241358e-03,-5.419578770016525784e-03,8.344566657408850757e-04,7.076848906840882067e-03,-3.468530412810576280e+01,5.340522660741664041e+00,2.264591650189082372e+01,-3.468530412810576280e+01,-2.009659489641981622e+01
5.879999999999999893e+00,-5.784249033147472602e-03,-4.338706272099295685e-03,5.179927215944258104e-03,-5.784249033147472602e-03,1.445542761048176916e-03,9.518633488043553789e-03,-3.701919381214382554e+01,9.251473670708332264e+00,3.045962716173937324e+01,-3.701919381214382554e+01,8.075721060911575933e+00
5.889999999999999680e+00,-5.984128684121159045e-03,-4.020912139690644219e-03,7.559090661897609718e-03,-5.984128684121159045e-03,1.963216544430514826e-03,1.158000280158825307e-02,-3.829842357837542011e+01,1.256458588435529578e+01,3.705600896508241249e+01,-3.829842357837542011e+01,3.396651381318685026e+01
5.900000000000000355e+00,-6.002565933439665477e-03,-3.614457865690509468e-03,9.588500650680151921e-03,-6.002565933439665477e-03,2.388108067749156009e-03,1.320295851637066226e-02,-3.841642197401385772e+01,1.528389163359459779e+01,4.224946725238611833e+01,-3.841642197401385772e+01,5.735081073590055212e+01
5.910000000000000142e+00,-5.827708109309363664e-03,-3.103780665529342567e-03,1.124142675972971198e-02,-5.827708109309363664e-03,2.723927443780021097e-03,1.434520742525905411e-02,-3.729733189957993034e+01,1.743313564019213402e+01,4.590466376082897426e+01,-3.729733189957993034e+01,7.812140250432349831e+01
5.919999999999999929e+00,-5.453876123533204362e-03,-2.477222500743588365e-03,1.250456716254333411e-02,-5.453876123533204362e-03,2.976653622789615997e-03,1.498178966328692248e-02,-3.490480719061250880e+01,1.905058318585354371e+01,4.794172692251814993e+01,-3.490480719061250880e+01,9.626250875327752965e+01
5.929999999999999716e+00,-4.883565337661040923e-03,-1.729831374666512909e-03,1.337620060067488438e-02,-4.883565337661040923e-03,3.153733962994528014e-03,1.510603197534139686e-02,-3.125481816103066279e+01,2.018389736316498073e+01,4.833930232109246816e+01,-3.125481816103066279e+01,1.118051445696803512e+02
5.940000000000000391e+00,-4.128303073775795203e-03,-8.649822299180942543e-04,1.386478513411461104e-02,-4.128303073775795203e-03,3.263320843857700840e-03,1.472976736403270454e-02,-2.642113967216508996e+01,2.088525340068928671e+01,4.713525556490465362e+01,-2.642113967216508996e+01,1.247981078802865227e+02
5.950000000000000178e+00,-3.208309510149303344e-03,1.052754213939193357e-04,1.398807191095211705e-02,-3.208309510149303344e-03,3.313584931543222829e-03,1.388279648955819713e-02,-2.053318086495553985e+01,2.120694356187662777e+01,4.442494876658623326e+01,-2.053318086495553985e+01,1.352961343905219564e+02
5.959999999999999964e+00,-2.151743537430936357e-03,1.160405441567993095e-03,1.377200769144831631e-02,-2.151743537430936357e-03,3.312148978998929669e-03,1.261160224988032257e-02,-1.377115863955799213e+01,2.119775346559314855e+01,4.035712719961703243e+01,-1.377115863955799213e+01,1.433511660769565594e+02
5.969999999999999751e+00,-9.937078214240023088e-04,2.271965428209603982e-03,1.324933082232569899e-02,-9.937078214240023088e-04,3.265673249633606508e-03,1.097736539411609501e-02,-6.359730057113615054e+00,2.090030879765508232e+01,3.512756926117150158e+01,-6.359730057113615054e+00,1.490044440051389074e+02
5.980000000000000426e+00,2.254231120753643833e-04,3.405034703837679470e-03,1.245839851911452641e-02,2.254231120753643833e-04,3.179611591762315087e-03,9.053363815276847804e-03,1.442707917282332053e+00,2.034951418727881745e+01,2.897076420888591386e+01,1.442707917282332053e+00,1.522889589403411890e+02
5.990000000000000213e+00,1.462655600819379263e-03,4.520812039822553162e-03,1.144268164637800116e-02,1.462655600819379263e-03,3.058156439003173899e-03,6.921869606555447994e-03,9.360995845244026725e+00,1.957220120962031373e+01,2.214998274097743192e+01,9.360995845244026725e+00,1.532495393875253171e+02
6.000000000000000000e+00,2.675693433183955541e-03,5.580086416604220466e-03,1.025077120400116372e-02,2.675693433183955541e-03,2.904392983420264925e-03,4.670684787396943254e-03,1.712443797237731502e+01,1.858811509388969441e+01,1.494619131967021808e+01,1.712443797237731502e+01,1.519762331578116630e+02
6.009999999999999787e+00,3.825871498793701007e-03,6.546539694278866693e-03,8.936017259231649260e-03,3.825871498793701007e-03,2.720668195485165686e-03,2.389477564952782566e-03,2.448557759227968589e+01,1.741227645110506117e+01,7.646328207848903880e+00,2.448557759227968589e+01,1.486325467537009501e+02
6.019999999999999574e+00,4.879499617116308391e-03,7.388636023062650389e-03,7.554730277647692116e-03,4.879499617116308391e-03,2.509136405946341998e-03,1.660942545850417271e-04,3.122879754954437459e+01,1.605847299805659034e+01,5.315016146721335266e-01,3.122879754954437459e+01,1.434563164868192757e+02
6.030000000000000249e+00,5.807405995748539038e-03,8.079789183970245703e-03,6.162814294953080155e-03,5.807405995748539038e-03,2.272383188221706665e-03,-1.916974889017165548e-03,3.716739837279065028e+01,1.454325240461892221e+01,-6.134319644854929976e+00,3.716739837279065028e+01,1.367289933976639418e+02
6.040000000000000036e+00,6.583952206358274772e-03,8.597944954186479555e-03,4.812138313927936256e-03,6.583952206358274772e-03,2.013992747828204782e-03,-3.785806640258543299e-03,4.213729412069295677e+01,1.288955358610051150e+01,-1.211458124882733856e+01,4.213729412069295677e+01,1.287367993738983785e+02
6.049999999999999822e+00,7.187000077084401174e-03,8.925940539316888286e-03,3.548156181821384130e-03,7.187000077084401174e-03,1.738940462232487112e-03,-5.377784357495503723e-03,4.599680049334016729e+01,1.112921895828791818e+01,-1.720890994398561347e+01,4.599680049334016729e+01,1.197513285229274516e+02
6.059999999999999609e+00,7.598988129222573711e-03,9.052735426772149860e-03,2.408986673010711944e-03,7.598988129222573711e-03,1.453747297549576149e-03,-6.643748753761438350e-03,4.863352402702447108e+01,9.303982704317286689e+00,-2.125999601203660205e+01,4.863352402702447108e+01,1.100325321579154547e+02
6.070000000000000284e+00,7.808071632729612389e-03,8.974456418909856903e-03,1.424976917523229376e-03,7.808071632729612389e-03,1.166384786180244514e-03,-7.549479501386627961e-03,4.997165844946952262e+01,7.464862631553565109e+00,-2.415833440443720903e+01,4.997165844946952262e+01,9.983456002975762544e+01
6.080000000000000071e+00,7.808488723888572930e-03,8.694433577025231091e-03,6.179665354693706248e-04,7.808488723888572930e-03,8.859448531366581614e-04,-8.076467041555859816e-03,4.997432783288686409e+01,5.670047060074612233e+00,-2.584469453297874963e+01,4.997432783288686409e+01,8.939904107994817650e+01
6.089999999999999858e+00,7.600503334199638222e-03,8.222605785207908261e-03,6.319518443345435602e-07,7.600503334199638222e-03,6.221024510082700382e-04,-8.221973833363573070e-03,4.864322133887768729e+01,3.981455686452928244e+00,-2.631031626676343294e+01,4.864322133887768729e+01,7.894308227570152781e+01
6.099999999999999645e+00,7.190756658077792317e-03,7.575181149431014713e-03,-4.232406146419981797e-04,7.190756658077792317e-03,3.844244913532223959e-04,-7.998421764073013543e-03,4.602084261169787283e+01,2.460316744660623556e+00,-2.559494964503364400e+01,4.602084261169787283e+01,6.865862913397455713e+01
6.110000000000000320e+00,6.592804083348217069e-03,6.774413212331527323e-03,-6.577617028005663122e-04,6.592804083348217069e-03,1.816091289833102543e-04,-7.432174915132093961e-03,4.219394613342858946e+01,1.162298425493185627e+00,-2.378295972842269990e+01,4.219394613342858946e+01,5.871985449149724445e+01
6.120000000000000107e+00,5.826827388282900325e-03,5.847573827548306798e-03,-7.142384162346967352e-04,5.826827388282900325e-03,2.074643926540647304e-05,-6.561812243783003533e-03,3.729169528501056163e+01,1.327772112986014275e-01,-2.099779918010561275e+01,3.729169528501056163e+01,4.928001994861065782e+01
6.129999999999999893e+00,4.918830469769278069e-03,4.825508092774081874e-03,-6.104940029763109835e-04,4.918830469769278069e-03,-9.332237699519619484e-05,-5.436002095750392532e-03,3.148051500652337964e+01,-5.972632127692556470e-01,-1.739520670640125743e+01,3.148051500652337964e+01,4.046413526205856215e+01
6.139999999999999680e+00,3.900743217889572189e-03,3.742273056627130022e-03,-3.688264646017736610e-04,3.900743217889572189e-03,-1.584701612624421670e-04,-4.111099521228903791e-03,2.496475659449326301e+01,-1.014209032079629758e+00,-1.315551846793249169e+01,2.496475659449326301e+01,3.238508728344342558e+01
6.150000000000000355e+00,2.810931364328695704e-03,2.635443114822977849e-03,-1.314470260504998822e-05,2.810931364328695704e-03,-1.754882495057178554e-04,-2.648587817428028034e-03,1.798996073170365406e+01,-1.123124796836594275e+00,-8.475481015769689819e+00,1.798996073170365406e+01,2.517406475729211479e+01
6.160000000000000142e+00,1.692654002424443058e-03,1.544670934855393125e-03,4.321926977452834515e-04,1.692654002424443058e-03,-1.479830675690499333e-04,-1.112478237110109619e-03,1.083298561551643502e+01,-9.470916324419196286e-01,-3.559930358752350976e+00,1.083298561551643502e+01,1.897789087296649058e+01
6.169999999999999929e+00,5.902890366787903482e-04,5.082874016141428284e-04,9.415182722917902645e-04,5.902890366787903482e-04,-8.200163506464751978e-05,4.332308706776474361e-04,3.777849834744258395e+00,-5.248104644137441266e-01,1.386338786168471726e+00,3.777849834744258395e+00,1.391813446949695887e+01
6.179999999999999716e+00,-4.537603800140475657e-04,-4.392334424815979394e-04,1.487715238094696217e-03,-4.537603800140475657e-04,1.452693753244962624e-05,1.926948680576294048e-03,-2.904066432089904559e+00,9.297240020767760793e-02,6.166235777844140564e+00,-2.904066432089904559e+00,1.006542523788574783e+01
6.190000000000000391e+00,-1.400268900984455965e-03,-1.267805527809114877e-03,2.043862531510722176e-03,-1.400268900984455965e-03,1.324633731753410877e-04,3.311668059319837053e-03,-8.961720966300518398e+00,8.477655883221829614e-01,1.059733778982347907e+01,-8.961720966300518398e+00,7.450147235535425239e+00
6.200000000000000178e+00,-2.214796534704616300e-03,-1.952609020421536539e-03,2.584256620541759957e-03,-2.214796534704616300e-03,2.621875142830797610e-04,4.536865640963296496e-03,-1.417469782210954499e+01,1.678000091411710581e+00,1.451797005108254801e+01,-1.417469782210954499e+01,6.063816961154145702e+00
6.209999999999999964e+00,-2.870782879493156796e-03,-2.476484043512513621e-03,3.083597877603325935e-03,-2.870782879493156796e-03,3.942988359806431746e-04,5.560081921115839557e-03,-1.837301042875620283e+01,2.523512550276116428e+00,1.779226214757068547e+01,-1.837301042875620283e+01,5.828292807271793663e+00
6.219999999999999751e+00,-3.351608753719054461e-03,-2.831418960228067674e-03,3.516730097713000915e-03,-3.351608753719054461e-03,5.201897934909867870e-04,6.348149057941068589e-03,-2.145029602380194689e+01,3.329214678342315548e+00,2.031407698541141826e+01,-2.145029602380194689e+01,6.578986919855367432e+00
6.230000000000000426e+00,-3.649981286412333145e-03,-3.017534765931219158e-03,3.860508859695222905e-03,-3.649981286412333145e-03,6.324465204811139871e-04,6.878043625626441629e-03,-2.335988023303893257e+01,4.047657731079129739e+00,2.200973960200461477e+01,-2.335988023303893257e+01,8.092551300134459780e+00
6.240000000000000213e+00,-3.766546760505317965e-03,-3.041455396640490617e-03,4.095895492451799395e-03,-3.766546760505317965e-03,7.250913638648273478e-04,7.137350889092290013e-03,-2.410589926723403664e+01,4.640584728734895137e+00,2.283952284509532760e+01,-2.410589926723403664e+01,1.012262491978856360e+01
6.250000000000000000e+00,-3.709253798411282430e-03,-2.915561135655637005e-03,4.208776344029325871e-03,-3.709253798411282430e-03,7.936926627556454249e-04,7.124337479684963309e-03,-2.373922430983220622e+01,5.079633041636130386e+00,2.279787993499188303e+01,-2.373922430983220622e+01,1.241486600038740562e+01
6.259999999999999787e+00,-3.492315896123299006e-03,-2.656952511148412844e-03,4.190688029156023654e-03,-3.492315896123299006e-03,8.353633849748861619e-04,6.847640540304436932e-03,-2.235082173518911475e+01,5.346325663839271769e+00,2.191244972897419885e+01,-2.235082173518911475e+01,1.472386097287304096e+01
6.269999999999999574e+00,-3.134392860406393436e-03,-2.285708174919140381e-03,4.039885026290911292e-03,-3.134392860406393436e-03,8.486846854872530550e-04,6.325593201210051239e-03,-2.006011430660091932e+01,5.431581987118419441e+00,2.024189824387216419e+01,-2.006011430660091932e+01,1.684009777316899203e+01
6.280000000000000249e+00,-2.657695807744197333e-03,-1.824107565981921211e-03,3.761110824394502550e-03,-2.657695807744197333e-03,8.335882417622761213e-04,5.585218390376423328e-03,-1.700925316956286437e+01,5.334964747278567287e+00,1.787269884920455354e+01,-1.700925316956286437e+01,1.859523128076074272e+01
6.290000000000000036e+00,-2.088257779795335556e-03,-1.297059106934081094e-03,3.363875268810817033e-03,-2.088257779795335556e-03,7.911986728612544623e-04,4.660934375744898127e-03,-1.336484979069014756e+01,5.063671506312028114e+00,1.491499000238367323e+01,-1.336484979069014756e+01,1.984143515401666491e+01
6.299999999999999822e+00,-1.455526256339354863e-03,-7.319027201290664994e-04,2.861121966895731773e-03,-1.455526256339354863e-03,7.236235362102883635e-04,3.593024687024798380e-03,-9.315368040571870623e+00,4.631190631745845110e+00,1.149767899847935482e+01,-9.315368040571870623e+00,2.044050476895998258e+01
6.309999999999999609e+00,-7.909982318438135750e-04,-1.572995218168992467e-04,2.268632284410004255e-03,-7.909982318438135750e-04,6.336987100269143554e-04,2.425931806226903475e-03,-5.062388683800406852e+00,4.055671744172252069e+00,7.762981779926090731e+00,-5.062388683800406852e+00,2.026879452089380607e+01
6.320000000000000284e+00,-1.273995291575260290e-04,3.973063708190467951e-04,1.603744932316308837e-03,-1.273995291575260290e-04,5.247058999765728511e-04,1.206438561497262096e-03,-8.153569866081665785e-01,3.358117759850066442e+00,3.860603396791238762e+00,-8.153569866081665785e-01,1.921009251009941465e+01
