time_s,D1_m,D2_m,D3_m
2.137999999999999901e+01,5.850769376671473981e-03,2.765347452867963538e-04,4.078133690389063065e-05
2.139000000000000057e+01,5.859803424196991135e-03,2.598135273163797035e-04,5.177422200033465248e-06
2.139999999999999858e+01,5.823792291656782437e-03,2.315538460111040645e-04,-3.155427638790851442e-05
2.141000000000000014e+01,5.743835891566257540e-03,1.934822274966020435e-04,-6.529180950403972361e-05
2.142000000000000171e+01,5.620073114426185276e-03,1.464032963197053731e-04,-9.360133087586957733e-05
2.142999999999999972e+01,5.452953757347576980e-03,9.143570653855129227e-05,-1.146942867382858488e-04
2.144000000000000128e+01,5.244554244207021154e-03,3.126878933871297603e-05,-1.263086886326369952e-04
2.144999999999999929e+01,4.997430442631066103e-03,-3.107194718148368517e-05,-1.270267862640004405e-04
2.146000000000000085e+01,4.713152738208855122e-03,-9.376806912670402261e-05,-1.177663564207491264e-04
2.146999999999999886e+01,4.392945026893899096e-03,-1.556194149756994622e-04,-1.009773370011363667e-04
2.148000000000000043e+01,4.038892045137026585e-03,-2.148795655947099428e-04,-7.917075633925125481e-05
2.148999999999999844e+01,3.653754795855783562e-03,-2.694916251597405019e-04,-5.482297629971955342e-05
2.150000000000000000e+01,3.240406659001810515e-03,-3.177021932689393742e-04,-3.064842561658809083e-05
2.151000000000000156e+01,2.802053210868637317e-03,-3.578825665345863470e-04,-9.088570096563154565e-06
2.151999999999999957e+01,2.342359533508054596e-03,-3.884357662465856217e-04,8.066403345157561818e-06
2.153000000000000114e+01,1.865080846884066210e-03,-4.081900273261209735e-04,1.950302162148075881e-05
2.153999999999999915e+01,1.374223894699278361e-03,-4.162473915717125692e-04,2.467730753377224941e-05
2.155000000000000071e+01,8.746009432085488167e-04,-4.114342446005278390e-04,2.439953318837196481e-05
2.155999999999999872e+01,3.715601534846352120e-04,-3.925752096777734498e-04,2.047981994299262405e-05
2.157000000000000028e+01,-1.296536601127093132e-04,-3.591250932395674490e-04,1.493565531233515282e-05
2.157999999999999829e+01,-6.236288509128453793e-04,-3.108735857628143690e-04,1.007893400234900771e-05
2.158999999999999986e+01,-1.104354050120810813e-03,-2.474790007645335578e-04,8.729936354019227226e-06
2.160000000000000142e+01,-1.566012629883573775e-03,-1.692193791252804256e-04,1.320091988010867201e-05
2.160999999999999943e+01,-2.004056463010511161e-03,-7.798975975982554306e-05,2.409552187690866740e-05
2.162000000000000099e+01,-2.414874508441855472e-03,2.314903329409941928e-05,4.065878414161694344e-05
2.162999999999999901e+01,-2.794742999762127918e-03,1.311617439113006971e-04,6.193372638276972068e-05
2.164000000000000057e+01,-3.139827023765843009e-03,2.431780994283850488e-04,8.689000862580489404e-05
2.164999999999999858e+01,-3.447014305704391469e-03,3.558027236373115373e-04,1.137559498347416321e-04
2.166000000000000014e+01,-3.714137529106804544e-03,4.650492711782053105e-04,1.400268504760581129e-04
2.167000000000000171e+01,-3.939542559511002504e-03,5.669349043249160072e-04,1.631654969331735390e-04
2.167999999999999972e+01,-4.121968438461174646e-03,6.577554381231032199e-04,1.809776525528596200e-04
2.169000000000000128e+01,-4.260753767370938430e-03,7.340207836890713699e-04,1.916228738798100297e-04
2.169999999999999929e+01,-4.355718651844768009e-03,7.926977942685021821e-04,1.938955758900166089e-04
2.171000000000000085e+01,-4.406886102065244760e-03,8.315873330218300072e-04,1.875834695086500399e-04
2.171999999999999886e+01,-4.414676930411058284e-03,8.491963905539643646e-04,1.732588894964075742e-04
2.173000000000000043e+01,-4.380482241510609033e-03,8.442089954720674539e-04,1.516337988987204286e-04
2.173999999999999844e+01,-4.306902175834861034e-03,8.152782528863962951e-04,1.232364648206036759e-04
2.175000000000000000e+01,-4.197339172508444613e-03,7.614499302941330492e-04,8.872918680964542713e-05
2.176000000000000156e+01,-4.055426083391575759e-03,6.827238680417048022e-04,4.935607041666435443e-05
2.176999999999999957e+01,-3.884751675259645164e-03,5.802785094643189744e-04,7.032194844901804343e-06
2.178000000000000114e+01,-3.688672530312673593e-03,4.565643379768667773e-04,-3.571781128599520844e-05
2.178999999999999915e+01,-3.469966486526174058e-03,3.155075553025784153e-04,-7.572370900361042646e-05
2.180000000000000071e+01,-3.230771058006515293e-03,1.623803892255270805e-04,-1.094659059459960877e-04
2.180999999999999872e+01,-2.973146762851758187e-03,3.011794484495134391e-06,-1.339894934573022760e-04
2.182000000000000028e+01,-2.699632486042051645e-03,-1.570038867397666714e-04,-1.477213074959538746e-04
2.182999999999999829e+01,-2.413013884292218754e-03,-3.123056547286541312e-04,-1.503685372666328833e-04
2.183999999999999986e+01,-2.115548788156431260e-03,-4.572197220791328429e-04,-1.421728144578088195e-04
2.185000000000000142e+01,-1.808563851329122443e-03,-5.855916872049953805e-04,-1.234884480729620015e-04
2.185999999999999943e+01,-1.492644618424782523e-03,-6.912155561132072570e-04,-9.492695971228265884e-05
2.187000000000000099e+01,-1.167893494911519461e-03,-7.683197510808486121e-04,-5.753178822193824891e-05
2.187999999999999901e+01,-8.341259350513856178e-04,-8.119652392162597524e-04,-1.284240489442639917e-05
2.189000000000000057e+01,-4.912934181230961105e-04,-8.186282885891179445e-04,3.687591691662724862e-05
2.189999999999999858e+01,-1.398839361089256343e-04,-7.867013962901236567e-04,8.850086362805029572e-05
2.191000000000000014e+01,2.192573447924300314e-04,-7.163477699271888349e-04,1.385620968614174116e-04
2.192000000000000171e+01,5.855063175219138872e-04,-6.088996227207533118e-04,1.841460579888241867e-04
2.192999999999999972e+01,9.586653682751160614e-04,-4.665857439731315739e-04,2.233567137432394996e-04
2.194000000000000128e+01,1.338454041891853690e-03,-2.929314350401072010e-04,2.549746554548208330e-04
2.194999999999999929e+01,1.723855565759882568e-03,-9.324938687576677515e-05,2.779198818905815639e-04
2.196000000000000085e+01,2.112957860231957224e-03,1.254230672619130753e-04,2.911872472262723205e-04
2.196999999999999886e+01,2.503014396719446377e-03,3.546592896525430061e-04,2.939807329388747408e-04
2.198000000000000043e+01,2.890188357277695842e-03,5.847061673567786584e-04,2.855119171387038063e-04
2.198999999999999844e+01,3.269344211487026225e-03,8.046321997771600960e-04,2.648417461820051083e-04
2.200000000000000000e+01,3.634600961754391388e-03,1.003257571550059471e-03,2.314645495846701909e-04
2.201000000000000156e+01,3.980348538426058819e-03,1.170532132983188867e-03,1.862693827575684802e-04
2.201999999999999957e+01,4.301743428707738813e-03,1.298341139258555590e-03,1.318337433941062654e-04
2.203000000000000114e+01,4.594498742821989494e-03,1.380536331859949593e-03,7.186958848855364978e-05
2.203999999999999915e+01,4.854754000310988402e-03,1.412973721492984374e-03,1.065836091962323720e-05
2.205000000000000071e+01,5.079343457553077944e-03,1.393870957171743953e-03,-4.716253071149337429e-05
2.205999999999999872e+01,5.265802134493482306e-03,1.323817767883598640e-03,-9.708466324368319436e-05
2.207000000000000028e+01,5.411902016101585028e-03,1.205238732908715023e-03,-1.356272527586198959e-04
2.207999999999999829e+01,5.515521696259603583e-03,1.042124575392129734e-03,-1.607789871659958227e-04
2.208999999999999986e+01,5.575187990217245551e-03,8.403729058932048884e-04,-1.716309502008646413e-04
2.210000000000000142e+01,5.590493647529101717e-03,6.079379603687388696e-04,-1.680253475481673607e-04
2.210999999999999943e+01,5.561794809636133423e-03,3.542007156835016556e-04,-1.508251434405538888e-04
2.212000000000000099e+01,5.489657487054796885e-03,8.905287737153867581e-05,-1.223096938855628834e-04
2.212999999999999901e+01,5.374779825633428480e-03,-1.775542092654245295e-04,-8.595981226680540646e-05
2.214000000000000057e+01,5.218469418663799694e-03,-4.355060710798888289e-04,-4.559908892098131120e-05
2.214999999999999858e+01,5.023119056524809507e-03,-6.744228439001032690e-04,-4.529714156355587941e-06
2.216000000000000014e+01,4.792061970888262384e-03,-8.841695583128064391e-04,3.466009030168080258e-05
2.217000000000000171e+01,4.528765459253293948e-03,-1.055994970083579208e-03,6.957985660677203890e-05
2.217999999999999972e+01,4.236109665982134079e-03,-1.183518506462596410e-03,9.759833464975717473e-05
2.219000000000000128e+01,3.916496528370449169e-03,-1.262800395337501354e-03,1.162342059926117880e-04
2.219999999999999929e+01,3.572501728165983301e-03,-1.291785600181369386e-03,1.240350826546144768e-04
2.221000000000000085e+01,3.207060630486921644e-03,-1.270141081977354614e-03,1.208774377710826101e-04
2.221999999999999886e+01,2.822937126502598083e-03,-1.199735357464250859e-03,1.074377527274716297e-04
2.223000000000000043e+01,2.422333178723153069e-03,-1.084893244957285327e-03,8.473563409527451863e-05
2.223999999999999844e+01,2.007138424381581850e-03,-9.319293041081131096e-04,5.426932698251279422e-05
2.225000000000000000e+01,1.579169497563763687e-03,-7.486260087549682788e-04,1.808821458929818797e-05
2.226000000000000156e+01,1.139894737819381783e-03,-5.441734215891267908e-04,-2.168516513744839677e-05
2.226999999999999957e+01,6.902226785423769013e-04,-3.289991870805633470e-04,-6.326421251472277504e-05
2.228000000000000114e+01,2.308072987733887887e-04,-1.140511766965482312e-04,-1.050665711670437558e-04
2.228999999999999915e+01,-2.376723142501946569e-04,8.990107101551714848e-05,-1.455914508734015031e-04
2.230000000000000071e+01,-7.146229920587827142e-04,2.725617410327836870e-04,-1.836667182981408289e-04
2.230999999999999872e+01,-1.199421319887008369e-03,4.246034303519040289e-04,-2.184365676033659678e-04
2.232000000000000028e+01,-1.690818374074079403e-03,5.385901848503509871e-04,-2.488569614965916994e-04
2.232999999999999829e+01,-2.186725825174753220e-03,6.094450999427761858e-04,-2.735874647887980471e-04
2.233999999999999986e+01,-2.684777793998695521e-03,6.340627537691302445e-04,-2.916544269597227002e-04
2.235000000000000142e+01,-3.182624572867949041e-03,6.111171836327056097e-04,-3.027957377556765540e-04
2.235999999999999943e+01,-3.677310319899442480e-03,5.417084960517507940e-04,-3.068435288947454396e-04
2.237000000000000099e+01,-4.164886599658910657e-03,4.296830432809914065e-04,-3.033400169460206833e-04
2.237999999999999901e+01,-4.641241091076660913e-03,2.806555850896457751e-04,-2.923549653948557311e-04
2.239000000000000057e+01,-5.103088899199851279e-03,1.008176819142714222e-04,-2.753792158474434012e-04
2.239999999999999858e+01,-5.547693814170339029e-03,-1.030133547659690138e-04,-2.548346969994311055e-04
2.241000000000000014e+01,-5.971843993077612447e-03,-3.226355636768154459e-04,-2.327975847166188468e-04
2.242000000000000171e+01,-6.371579564930291394e-03,-5.484999823025362223e-04,-2.105185855719755449e-04
2.242999999999999972e+01,-6.743027537870245267e-03,-7.708833071307987514e-04,-1.891008690959872229e-04
2.244000000000000128e+01,-7.083500543814967403e-03,-9.813126791329534592e-04,-1.704257482267964750e-04
2.244999999999999929e+01,-7.391878340652759637e-03,-1.173226162405787689e-03,-1.572916652120866091e-04
2.246000000000000085e+01,-7.667845032409583220e-03,-1.341434035719157522e-03,-1.523715149188468684e-04
2.246999999999999886e+01,-7.910537522594806442e-03,-1.480957258345882207e-03,-1.566589413925182771e-04
2.248000000000000043e+01,-8.117946220215745828e-03,-1.586607516456746371e-03,-1.688523994631669603e-04
2.248999999999999844e+01,-8.287524408893527650e-03,-1.653762873692356770e-03,-1.861400079983425515e-04
2.250000000000000000e+01,-8.416722300961064843e-03,-1.679034256810067391e-03,-2.050308328261017362e-04
2.251000000000000156e+01,-8.502453821800820197e-03,-1.659824006594217208e-03,-2.211985707792847361e-04
2.251999999999999957e+01,-8.540609624606156081e-03,-1.593900533772039463e-03,-2.294507120629900537e-04
2.253000000000000114e+01,-8.526944385299880386e-03,-1.480312445031651408e-03,-2.250937779525508705e-04
2.253999999999999915e+01,-8.458425414406852902e-03,-1.320699039313005373e-03,-2.056426416308206799e-04
2.255000000000000071e+01,-8.333409469581012918e-03,-1.119342119248370243e-03,-1.711349018088933539e-04
2.255999999999999872e+01,-8.150884565346757857e-03,-8.822064549659204774e-04,-1.232953843607358839e-04
2.257000000000000028e+01,-7.910112439338014279e-03,-6.163292648794469223e-04,-6.495071938509835920e-05
2.257999999999999829e+01,-7.610932520538654655e-03,-3.298331487732069408e-04,6.885073316928016631e-09
2.258999999999999986e+01,-7.254067783531293126e-03,-3.190671253070436310e-05,6.675164608785606540e-05
2.260000000000000142e+01,-6.841288605583700430e-03,2.673855709587248815e-04,1.298710319981633595e-04
2.260999999999999943e+01,-6.375572296402997122e-03,5.573179953897721165e-04,1.837520071316650757e-04
2.262000000000000099e+01,-5.860910047867631291e-03,8.270768754847631840e-04,2.233002441673794642e-04
2.262999999999999901e+01,-5.301593523182076932e-03,1.066834049381746533e-03,2.450727956091176374e-04
2.264000000000000057e+01,-4.701631308524854488e-03,1.268638551108636691e-03,2.480796952585421523e-04
2.264999999999999858e+01,-4.064790122275701266e-03,1.426611170745818464e-03,2.337162344860560298e-04
2.266000000000000014e+01,-3.394851628349750648e-03,1.536846286318669860e-03,2.052558499467109661e-04
2.267000000000000171e+01,-2.695601577209176883e-03,1.597503613159363244e-03,1.674325425094887946e-04
2.267999999999999972e+01,-1.970628675238257979e-03,1.609008725168412394e-03,1.260784662038055761e-04
2.269000000000000128e+01,-1.223222520183779886e-03,1.574070210412833321e-03,8.757538097606773779e-05
2.269999999999999929e+01,-4.564805799991149726e-04,1.497407681428974523e-03,5.807622174708989215e-05
2.271000000000000085e+01,3.264479217096634541e-04,1.385275041442157696e-03,4.265018304864404559e-05
2.271999999999999886e+01,1.122116600937804985e-03,1.244931508818174562e-03,4.456640569787260797e-05
2.273000000000000043e+01,1.926565867016513580e-03,1.084109905669237506e-03,6.480951348989541570e-05
2.273999999999999844e+01,2.735114703053057039e-03,9.104796099982709248e-04,1.018435643584318342e-04
2.275000000000000000e+01,3.542371691690024589e-03,7.313316324845389130e-04,1.518393303405075195e-04
2.276000000000000156e+01,4.342671810588724819e-03,5.536991296659329919e-04,2.095236657576621676e-04
2.276999999999999957e+01,5.130496099082615391e-03,3.844700568452544525e-04,2.691224104406136821e-04
2.278000000000000114e+01,5.900187712377883559e-03,2.298131725329735479e-04,3.246429149315498879e-04
2.278999999999999915e+01,6.645357326246693029e-03,9.433196353392402284e-05,3.698649521840747731e-04
2.280000000000000071e+01,7.359165651860629688e-03,-1.885111820097916562e-05,3.991870975653947400e-04
2.280999999999999872e+01,8.035374628265888608e-03,-1.071987077552936343e-04,4.091146619538490212e-04
2.282000000000000028e+01,8.668617715600920523e-03,-1.686154616085455205e-04,3.987405858232900184e-04
2.282999999999999829e+01,9.253549577853325755e-03,-2.023887364271682572e-04,3.688820464475865094e-04
2.283999999999999986e+01,9.784469995607562171e-03,-2.095983635730256029e-04,3.215302534481179002e-04
2.285000000000000142e+01,1.025613260541913263e-02,-1.922876699175577310e-04,2.603389796088984346e-04
2.285999999999999943e+01,1.066436253970289363e-02,-1.527928593640664632e-04,1.907545394174606332e-04
2.287000000000000099e+01,1.100559276748351058e-02,-9.412866914358008130e-05,1.189366634647677994e-04
2.287999999999999901e+01,1.127629558455522062e-02,-2.044423561515737532e-05,5.055260199681565071e-05
2.289000000000000057e+01,1.147304159569115765e-02,6.318713381820655983e-05,-9.732193060777289518e-06
2.289999999999999858e+01,1.159252144667532840e-02,1.509732038821114087e-04,-5.867784765255458008e-05
2.291000000000000014e+01,1.163125788420476224e-02,2.363264251986975947e-04,-9.503164614924629642e-05
2.292000000000000171e+01,1.158574043034545434e-02,3.122323091001843738e-04,-1.194672342783079078e-04
2.292999999999999972e+01,1.145301014007675360e-02,3.720718830275442286e-04,-1.339021645085008766e-04
2.294000000000000128e+01,1.123089145265786584e-02,4.100741258811792505e-04,-1.410504397663851317e-04
2.294999999999999929e+01,1.091799122277858566e-02,4.215057690521432270e-04,-1.441306899416675902e-04
2.296000000000000085e+01,1.051410178436067502e-02,4.032230381459252461e-04,-1.461426872959821011e-04
2.296999999999999886e+01,1.002045550427240958e-02,3.540186472525301076e-04,-1.493262178422715921e-04
2.298000000000000043e+01,9.439181952071643358e-03,2.741150833061498072e-04,-1.554712094865870562e-04
2.298999999999999844e+01,8.773135360966622526e-03,1.649814664230072573e-04,-1.659021956597697158e-04
2.300000000000000000e+01,8.027196958651708694e-03,3.056680130756554687e-05,-1.800891166841054420e-04
2.301000000000000156e+01,7.209384911261496054e-03,-1.217476010786764002e-04,-1.946587426354972380e-04
2.301999999999999957e+01,6.329686890504757774e-03,-2.825584449809578707e-04,-2.048849115130402167e-04
2.303000000000000114e+01,5.397941746527428267e-03,-4.428336667541914163e-04,-2.071609994304110319e-04
2.303999999999999915e+01,4.423483393747056416e-03,-5.945253544934348683e-04,-1.995857982082255982e-04
2.305000000000000071e+01,3.416163765423986618e-03,-7.297794747227957486e-04,-1.810381035658227848e-04
2.305999999999999872e+01,2.386434703625598969e-03,-8.410700363686846167e-04,-1.511038599156762699e-04
2.307000000000000028e+01,1.344362772652337931e-03,-9.223666556859124507e-04,-1.109563475554690911e-04
2.307999999999999829e+01,2.992282731253228297e-04,-9.696581577526249603e-04,-6.349258840480738919e-05
2.308999999999999986e+01,-7.401512138962754563e-04,-9.806844138961841491e-04,-1.260613891262185772e-05
2.310000000000000142e+01,-1.765510623996237359e-03,-9.550163561608531349e-04,3.721145832538565976e-05
2.310999999999999943e+01,-2.769522566389423599e-03,-8.943621681766005752e-04,8.102383868556351626e-05
2.312000000000000099e+01,-3.745580224786027555e-03,-8.022031094745669206e-04,1.142095871425789446e-04
2.312999999999999901e+01,-4.687409369529450462e-03,-6.832046152568978107e-04,1.333205580402456090e-04
2.314000000000000057e+01,-5.589435625965516637e-03,-5.433389598474791483e-04,1.360641073700775950e-04
2.314999999999999858e+01,-6.447318925795452946e-03,-3.901297874620928384e-04,1.210030126950347004e-04
2.316000000000000014e+01,-7.257616639755893814e-03,-2.319872111725714405e-04,8.800684314087600245e-05
2.317000000000000171e+01,-8.017049434841777220e-03,-7.713396256751672299e-05,3.893340499809455125e-05
2.317999999999999972e+01,-8.722435879724646166e-03,6.678575980186606865e-05,-2.255231199808273792e-05
2.319000000000000128e+01,-9.371095273608668133e-03,1.926059581975200709e-04,-9.178081754870049650e-05
2.319999999999999929e+01,-9.960801092966483500e-03,2.939590884721502827e-04,-1.635226336578418660e-04
2.321000000000000085e+01,-1.048924499648604819e-02,3.660405007369009305e-04,-2.320027597286860547e-04
2.321999999999999886e+01,-1.095360190775870532e-02,4.062050298178106330e-04,-2.910607476835574774e-04
2.323000000000000043e+01,-1.135043330373147405e-02,4.141448378121247685e-04,-3.346601181016618841e-04
2.323999999999999844e+01,-1.167594193915902356e-02,3.916346688597523314e-04,-3.576971207990643558e-04
2.325000000000000000e+01,-1.192659178724045366e-02,3.418439523698500694e-04,-3.570343240725267321e-04
2.326000000000000156e+01,-1.209968003868031571e-02,2.686500871841310061e-04,-3.322578457423646238e-04
2.326999999999999957e+01,-1.219334452973948844e-02,1.764848239187590917e-04,-2.856018398449486503e-04
2.328000000000000114e+01,-1.220632021434116081e-02,7.040441738470691428e-05,-2.213785100760586955e-04
2.328999999999999915e+01,-1.213820993514413103e-02,-4.437485478165666261e-05,-1.457217280361495918e-04
2.330000000000000071e+01,-1.199018113504392476e-02,-1.633672292611563473e-04,-6.657805940399383457e-05
2.330999999999999872e+01,-1.176515743832283641e-02,-2.831821167563782610e-04,6.950049057773780612e-06
2.332000000000000028e+01,-1.146727070948890329e-02,-4.011250814910787021e-04,6.604524057421837864e-05
2.332999999999999829e+01,-1.110145779258344366e-02,-5.149273125870225485e-04,1.033859852358276688e-04
2.333999999999999986e+01,-1.067361090003100289e-02,-6.230132422013260046e-04,1.136253008093161197e-04
2.335000000000000142e+01,-1.019040566375808282e-02,-7.244270608024697567e-04,9.395586510177350603e-05
2.335999999999999943e+01,-9.658301968173277005e-03,-8.179251194154312649e-04,4.519080232212622990e-05
2.337000000000000099e+01,-9.082793412703843786e-03,-9.013319598549987674e-04,-2.778776416709701521e-05
2.337999999999999901e+01,-8.468844289006266512e-03,-9.721024525627189328e-04,-1.171296185789728032e-04
2.339000000000000057e+01,-7.821618911949266770e-03,-1.028175433142441281e-03,-2.136471567659291998e-04
2.339999999999999858e+01,-7.146176313904836763e-03,-1.067779179246364099e-03,-3.075253785682258742e-04
2.341000000000000014e+01,-6.446592834281296945e-03,-1.088661746461434430e-03,-3.885121928933356187e-04
2.342000000000000171e+01,-5.725915616101232355e-03,-1.088159730593112485e-03,-4.469283387974016196e-04
2.342999999999999972e+01,-4.986942505220848081e-03,-1.064089018514944836e-03,-4.753654117061092543e-04
2.344000000000000128e+01,-4.232592354056334029e-03,-1.015200983195276236e-03,-4.697004639579269061e-04
2.344999999999999929e+01,-3.465622757622516606e-03,-9.409547651465275482e-04,-4.291204507982251492e-04
2.346000000000000085e+01,-2.688762355931033701e-03,-8.416730806149706756e-04,-3.562124042087415213e-04
2.346999999999999886e+01,-1.905477082377633833e-03,-7.192893533357832842e-04,-2.573227625498097958e-04
2.348000000000000043e+01,-1.120261829683781097e-03,-5.775635282174882085e-04,-1.420849399224336982e-04
2.348999999999999844e+01,-3.380226219133924720e-04,-4.213374956564948869e-04,-2.177640690867954792e-05
2.350000000000000000e+01,4.364900022218158203e-04,-2.558125881481751376e-04,9.237288369989708813e-05
2.351000000000000156e+01,1.198622434050810584e-03,-8.643866206112890314e-05,1.902032879337649197e-04
2.351999999999999957e+01,1.943730158497552823e-03,8.117530532576332399e-05,2.634723714511564554e-04
2.353000000000000114e+01,2.667473256138919602e-03,2.417325698636899371e-04,3.068446864559634885e-04
2.353999999999999915e+01,3.365986401450888656e-03,3.905800496191103250e-04,3.184368934120046534e-04
2.355000000000000071e+01,4.035518165235157245e-03,5.234903200699450934e-04,2.994933459716177422e-04
2.355999999999999872e+01,4.672098648784313996e-03,6.364576007566073246e-04,2.537900223405846175e-04
2.357000000000000028e+01,5.271862310803117173e-03,7.261316977837667256e-04,1.874370645307268598e-04
2.357999999999999829e+01,5.831647812898089686e-03,7.904959815392616522e-04,1.087275312262829378e-04
2.358999999999999986e+01,6.349088913010988988e-03,8.289901868870437531e-04,2.729694057789958418e-05
2.360000000000000142e+01,6.822267417302618590e-03,8.421505449018940655e-04,-4.723019000289011693e-05
2.360999999999999943e+01,7.249704740285515224e-03,8.315502909476758017e-04,-1.062117239390815367e-04
2.362000000000000099e+01,7.630864426607992211e-03,8.002099304307103101e-04,-1.423282986062609167e-04
2.362999999999999901e+01,7.966272281183928508e-03,7.525790205671505952e-04,-1.501352723813189683e-04
2.364000000000000057e+01,8.256632062754395290e-03,6.934820156602214229e-04,-1.273626772610278630e-04
2.364999999999999858e+01,8.501889268936200020e-03,6.270128869008374187e-04,-7.590313825789133642e-05
2.366000000000000014e+01,8.701594810537550267e-03,5.567480137226848026e-04,-1.111084600489963116e-06
2.367000000000000171e+01,8.856016637567524358e-03,4.867128659340365913e-04,8.993114469553527431e-05
2.367999999999999972e+01,8.966240007999752223e-03,4.213295875736044810e-04,1.892900842818628459e-04
2.369000000000000128e+01,9.033289132699616822e-03,3.643915049025248337e-04,2.881728782812689521e-04
2.369999999999999929e+01,9.058000943385179082e-03,3.188154023464011668e-04,3.777193998149749573e-04
2.371000000000000085e+01,9.041788371718503456e-03,2.873069620141154804e-04,4.506207149808577140e-04
2.371999999999999886e+01,8.986576665131409611e-03,2.722156627966336256e-04,5.017334425782120095e-04
2.373000000000000043e+01,8.893808684777853787e-03,2.744899850602708141e-04,5.275630627937812327e-04
2.373999999999999844e+01,8.764435741575732353e-03,2.936660477734888766e-04,5.265401323720554118e-04
2.375000000000000000e+01,8.600074482614508339e-03,3.290566960031629691e-04,5.002109638406190351e-04
2.376000000000000156e+01,8.403172042149265400e-03,3.799617813715256993e-04,4.531322159516238497e-04
2.376999999999999957e+01,8.175793360528770676e-03,4.445222696014425540e-04,3.911550732039024308e-04
2.378000000000000114e+01,7.919198371954132981e-03,5.194064029463787719e-04,3.203975129787358126e-04
2.378999999999999915e+01,7.634770458771472992e-03,6.008814513189279175e-04,2.475211220373984200e-04
2.380000000000000071e+01,7.324376270764108680e-03,6.853273573859000687e-04,1.794049369119820301e-04
2.380999999999999872e+01,6.989763051931783926e-03,7.687927880099383561e-04,1.218928587789977616e-04
2.382000000000000028e+01,6.632723560954083622e-03,8.473238334026446167e-04,7.942653085330432972e-05
2.382999999999999829e+01,6.256101097985741072e-03,9.181174557759198048e-04,5.564090384412790822e-05
2.383999999999999986e+01,5.863760276941969336e-03,9.796048873773294079e-04,5.303746914019300945e-05
2.385000000000000142e+01,5.459465977892705331e-03,1.030416634024779220e-03,7.174134617539091403e-05
2.385999999999999943e+01,5.046568208188762644e-03,1.069145188484177562e-03,1.093090723231793801e-04
2.387000000000000099e+01,4.628626461122565747e-03,1.095035416223795726e-03,1.616958323803806079e-04
2.387999999999999901e+01,4.209373229074074574e-03,1.107991744880406498e-03,2.237135756947176502e-04
2.389000000000000057e+01,3.792043441176980514e-03,1.107935585276113378e-03,2.889755114841148997e-04
2.389999999999999858e+01,3.379406752894635688e-03,1.094858963696749557e-03,3.506278645905859764e-04
2.391000000000000014e+01,2.974251711310224502e-03,1.069317427972914670e-03,4.025290211142714585e-04
2.392000000000000171e+01,2.579200231989031093e-03,1.032235587509212557e-03,4.396706019339488894e-04
2.392999999999999972e+01,2.196179737885127926e-03,9.843618889603233252e-04,4.581374382251057883e-04
2.394000000000000128e+01,1.826486060726133535e-03,9.263141108003410378e-04,4.555191215829651995e-04
2.394999999999999929e+01,1.471231337790806322e-03,8.590048682420422990e-04,4.315214656686518365e-04
2.396000000000000085e+01,1.131626183849395936e-03,7.838867833634688420e-04,3.881863644727658242e-04
2.396999999999999886e+01,8.091660567833580155e-04,7.030812508396177803e-04,3.297820783275309114e-04
2.398000000000000043e+01,5.055560337161997498e-04,6.192251081542782254e-04,2.622295902868656105e-04
2.398999999999999844e+01,2.219804535677465248e-04,5.346551635408496820e-04,1.917601804174709414e-04
2.400000000000000000e+01,-4.144024736963976258e-05,4.507944624810223040e-04,1.237673979302422744e-04
2.401000000000000156e+01,-2.847957780532068368e-04,3.689511447797417013e-04,6.311903689829574215e-05
2.401999999999999957e+01,-5.071645124373249389e-04,2.914749240110692187e-04,1.486719370787966561e-05
2.403000000000000114e+01,-7.071416996898248486e-04,2.211429087346375249e-04,-1.675266533833887159e-05
2.403999999999999915e+01,-8.846493475208963304e-04,1.592751399988318181e-04,-3.043281265676788745e-05
2.405000000000000071e+01,-1.041462696106910772e-03,1.051828270717331730e-04,-2.831903156951838998e-05
2.405999999999999872e+01,-1.179856073647885060e-03,5.754088070092660303e-05,-1.438336944899185899e-05
2.407000000000000028e+01,-1.301393307841748051e-03,1.562307154531350975e-05,7.186208826437262497e-06
2.407999999999999829e+01,-1.407110453279272451e-03,-2.086791744767429413e-05,3.222906412946860752e-05
2.408999999999999986e+01,-1.498039493378740912e-03,-5.231753724756840762e-05,5.651712750360323063e-05
2.410000000000000142e+01,-1.575024167581745311e-03,-7.900886688282126365e-05,7.634643048943686708e-05
2.410999999999999943e+01,-1.638501968450861278e-03,-1.009032935771814784e-04,8.908779346510017916e-05
2.412000000000000099e+01,-1.689104233617797716e-03,-1.182401910504213933e-04,9.282721528874811638e-05
2.412999999999999901e+01,-1.728403018998707873e-03,-1.322660215030557079e-04,8.580283373046997336e-05
2.414000000000000057e+01,-1.758618768362908225e-03,-1.448990563773957629e-04,6.683540004012512349e-05
2.414999999999999858e+01,-1.781574338820060728e-03,-1.576336886988311588e-04,3.640517041829994290e-05
2.416000000000000014e+01,-1.798382176386616313e-03,-1.711936201186370083e-04,-3.172687602173185891e-06
2.417000000000000171e+01,-1.810388198893729626e-03,-1.864532508299173005e-04,-4.896137789672740695e-05
2.417999999999999972e+01,-1.820140716982528509e-03,-2.053701027176197769e-04,-9.866110613084134822e-05
2.419000000000000128e+01,-1.831181423886554197e-03,-2.307129387949075040e-04,-1.506378910278899949e-04
2.419999999999999929e+01,-1.847102370658596903e-03,-2.650456019444016528e-04,-2.031853741670306519e-04
